tourney_id,tourney_name,surface,draw_size,tourney_level,indoor,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,source_file,retired,defaulted,winner_unranked,loser_unranked,has_serve_stats
2015-425,Barcelona,Clay,48.0,500,O,2015-04-20,16.0,PD31,,,Benoit Paire,R,196.0,FRA,25.949,78.0,647.0,MU94,,Q,Jaume Munar,R,183.0,ESP,17.958,829.0,20.0,6-2 6-2,3,R64,62.0,6.0,1.0,51.0,29.0,20.0,11.0,8.0,0.0,2.0,1.0,0.0,64.0,42.0,20.0,6.0,8.0,9.0,15.0,2015.csv,False,False,False,False,True
2015-425,Barcelona,Clay,48.0,500,O,2015-04-20,15.0,G710,,,Marcel Granollers,R,191.0,ESP,29.021,60.0,800.0,ME05,,,Marinko Matosevic,R,193.0,AUS,29.697,81.0,627.0,6-2 6-3,3,R64,89.0,0.0,1.0,49.0,30.0,19.0,11.0,8.0,5.0,7.0,1.0,1.0,61.0,37.0,18.0,7.0,9.0,5.0,11.0,2015.csv,False,False,False,False,True
2015-425,Barcelona,Clay,48.0,500,O,2015-04-20,1.0,G681,,,Teymuraz Gabashvili,R,185.0,GEO,29.908,85.0,607.0,CD85,,,Pablo Carreno Busta,R,188.0,ESP,23.773,63.0,755.0,7-5 6-4,3,R64,97.0,4.0,3.0,69.0,40.0,30.0,17.0,11.0,1.0,2.0,3.0,5.0,75.0,41.0,30.0,15.0,11.0,6.0,9.0,2015.csv,False,False,False,False,True
2015-425,Barcelona,Clay,48.0,500,O,2015-04-20,2.0,KB54,,,Andrey Kuznetsov,R,183.0,RUS,24.156,95.0,568.0,F724,,Q,Marton Fucsovics,R,188.0,HUN,23.195,153.0,349.0,6-4 6-2,3,R64,61.0,1.0,0.0,48.0,32.0,26.0,9.0,9.0,1.0,2.0,2.0,2.0,50.0,31.0,20.0,8.0,9.0,1.0,5.0,2015.csv,False,False,False,False,True
2015-425,Barcelona,Clay,48.0,500,O,2015-04-20,3.0,Y218,,WC,Elias Ymer,R,185.0,SWE,19.025,192.0,248.0,D776,,Q,Thiemo de Bakker,R,193.0,NED,26.582,154.0,346.0,6-7(4) 7-5 6-4,3,R64,146.0,3.0,1.0,95.0,62.0,46.0,19.0,17.0,1.0,4.0,5.0,3.0,118.0,66.0,46.0,22.0,17.0,11.0,16.0,2015.csv,False,False,False,False,True
2015-425,Barcelona,Clay,48.0,500,O,2015-04-20,4.0,M824,,WC,Albert Montanes,R,175.0,ESP,34.396,124.0,450.0,BE90,,,Ricardas Berankis,R,175.0,LTU,24.83,80.0,630.0,1-6 6-4 7-5,3,R64,128.0,3.0,5.0,90.0,55.0,39.0,18.0,14.0,6.0,9.0,4.0,9.0,109.0,62.0,46.0,22.0,15.0,14.0,17.0,2015.csv,False,False,False,False,True
2015-425,Barcelona,Clay,48.0,500,O,2015-04-20,17.0,N552,1.0,,Kei Nishikori,R,178.0,JPN,25.306,5.0,5280.0,G681,,,Teymuraz Gabashvili,R,185.0,GEO,29.908,85.0,607.0,6-3 6-4,3,R32,68.0,2.0,0.0,49.0,29.0,23.0,18.0,10.0,1.0,1.0,1.0,4.0,49.0,26.0,20.0,12.0,9.0,1.0,3.0,2015.csv,False,False,False,False,True
2015-425,Barcelona,Clay,48.0,500,O,2015-04-20,5.0,K771,,,Marsel Ilhan,R,191.0,TUR,27.858,84.0,611.0,W503,,Q,James Ward,R,188.0,GBR,28.192,106.0,508.0,7-6(2) 3-6 6-1,3,R64,129.0,5.0,1.0,88.0,52.0,33.0,21.0,14.0,2.0,5.0,6.0,10.0,115.0,65.0,43.0,19.0,14.0,9.0,13.0,2015.csv,False,False,False,False,True
2015-425,Barcelona,Clay,48.0,500,O,2015-04-20,7.0,RE44,,Q,Andrey Rublev,R,188.0,RUS,17.498,329.0,136.0,V306,,,Fernando Verdasco,L,188.0,ESP,31.428,37.0,1100.0,7-6(4) 6-3,3,R64,93.0,1.0,1.0,72.0,53.0,38.0,12.0,11.0,5.0,7.0,6.0,4.0,85.0,62.0,41.0,6.0,10.0,6.0,9.0,2015.csv,False,False,False,False,True
2015-425,Barcelona,Clay,48.0,500,O,2015-04-20,8.0,A479,,,Nicolas Almagro,R,183.0,ESP,29.662,123.0,450.0,L503,,,Paolo Lorenzi,R,183.0,ITA,33.344,99.0,552.0,3-0 RET,3,R64,10.0,2.0,0.0,8.0,3.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,8.0,6.0,1.0,1.0,1.0,2.0,3.0,2015.csv,True,False,False,False,True
2015-425,Barcelona,Clay,48.0,500,O,2015-04-20,9.0,SH90,,,Joao Sousa,R,185.0,POR,26.056,56.0,852.0,D750,,LL,Kenny De Schepper,L,203.0,FRA,27.893,137.0,401.0,6-4 3-6 6-3,3,R64,121.0,1.0,2.0,100.0,75.0,49.0,14.0,14.0,7.0,9.0,7.0,5.0,85.0,64.0,47.0,6.0,14.0,7.0,10.0,2015.csv,False,False,False,False,True
2015-425,Barcelona,Clay,48.0,500,O,2015-04-20,10.0,CF59,,WC,Roberto Carballes Baena,R,183.0,ESP,22.075,222.0,219.0,SL28,,,Jan-Lennard Struff,R,193.0,GER,24.986,72.0,673.0,5-7 7-5 6-2,3,R64,141.0,5.0,3.0,110.0,72.0,52.0,18.0,16.0,7.0,9.0,7.0,4.0,85.0,50.0,36.0,15.0,16.0,1.0,5.0,2015.csv,False,False,False,False,True
2015-425,Barcelona,Clay,48.0,500,O,2015-04-20,11.0,BD20,,,Thomaz Bellucci,L,188.0,BRA,27.305,75.0,656.0,SE73,,Q,Yuichi Sugita,R,175.0,JPN,26.585,140.0,383.0,6-1 6-0,3,R64,50.0,4.0,2.0,39.0,21.0,16.0,9.0,7.0,1.0,2.0,0.0,2.0,36.0,21.0,6.0,3.0,6.0,3.0,9.0,2015.csv,False,False,False,False,True
2015-425,Barcelona,Clay,48.0,500,O,2015-04-20,12.0,E224,,,Victor Estrella Burgos,R,170.0,DOM,34.713,53.0,877.0,TB69,,,Dominic Thiem,R,185.0,AUT,21.626,43.0,1030.0,6-3 7-6(3),3,R64,80.0,6.0,0.0,78.0,59.0,42.0,11.0,11.0,8.0,10.0,4.0,2.0,60.0,36.0,27.0,9.0,10.0,1.0,4.0,2015.csv,False,False,False,False,True
2015-425,Barcelona,Clay,48.0,500,O,2015-04-20,6.0,A596,,,Pablo Andujar,R,180.0,ESP,29.238,66.0,745.0,R772,,,Albert Ramos-Vinolas,L,188.0,ESP,27.255,67.0,742.0,6-4 6-1,3,R64,85.0,1.0,0.0,41.0,31.0,22.0,7.0,8.0,0.0,1.0,2.0,4.0,78.0,47.0,25.0,13.0,9.0,11.0,16.0,2015.csv,False,False,False,False,True
2015-425,Barcelona,Clay,48.0,500,O,2015-04-20,18.0,G725,15.0,,Santiago Giraldo,R,188.0,COL,27.395,31.0,1185.0,SH90,,,Joao Sousa,R,185.0,POR,26.056,56.0,852.0,6-3 3-6 6-1,3,R32,99.0,5.0,0.0,80.0,60.0,41.0,12.0,13.0,1.0,2.0,4.0,0.0,69.0,43.0,30.0,13.0,12.0,2.0,5.0,2015.csv,False,False,False,False,True
2015-425,Barcelona,Clay,48.0,500,O,2015-04-20,19.0,C882,10.0,,Pablo Cuevas,R,180.0,URU,29.298,23.0,1442.0,CF59,,WC,Roberto Carballes Baena,R,183.0,ESP,22.075,222.0,219.0,6-4 7-5,3,R32,100.0,1.0,3.0,70.0,38.0,27.0,18.0,11.0,5.0,7.0,1.0,4.0,61.0,36.0,22.0,13.0,11.0,4.0,8.0,2015.csv,False,False,False,False,True
2015-425,Barcelona,Clay,48.0,500,O,2015-04-20,20.0,BD06,7.0,,Roberto Bautista Agut,R,183.0,ESP,27.014,16.0,1985.0,BD20,,,Thomaz Bellucci,L,188.0,BRA,27.305,75.0,656.0,6-3 6-4,3,R32,78.0,1.0,1.0,59.0,43.0,36.0,7.0,10.0,1.0,1.0,0.0,1.0,52.0,32.0,24.0,10.0,9.0,1.0,3.0,2015.csv,False,False,False,False,True
2015-425,Barcelona,Clay,48.0,500,O,2015-04-20,35.0,K966,14.0,,Martin Klizan,L,191.0,SVK,25.774,28.0,1272.0,E224,,,Victor Estrella Burgos,R,170.0,DOM,34.713,53.0,877.0,6-4 6-3,3,R16,79.0,4.0,1.0,55.0,41.0,28.0,8.0,10.0,2.0,4.0,3.0,1.0,58.0,39.0,21.0,8.0,9.0,3.0,7.0,2015.csv,False,False,False,False,True
2015-425,Barcelona,Clay,48.0,500,O,2015-04-20,34.0,BD06,7.0,,Roberto Bautista Agut,R,183.0,ESP,27.014,16.0,1985.0,C882,10.0,,Pablo Cuevas,R,180.0,URU,29.298,23.0,1442.0,7-6(5) 6-2,3,R16,97.0,5.0,2.0,73.0,46.0,35.0,13.0,10.0,4.0,5.0,5.0,1.0,63.0,36.0,26.0,11.0,10.0,0.0,3.0,2015.csv,False,False,False,False,True
2015-425,Barcelona,Clay,48.0,500,O,2015-04-20,33.0,N552,1.0,,Kei Nishikori,R,178.0,JPN,25.306,5.0,5280.0,G725,15.0,,Santiago Giraldo,R,188.0,COL,27.395,31.0,1185.0,6-2 6-1,3,R16,83.0,4.0,3.0,64.0,37.0,25.0,14.0,8.0,6.0,7.0,3.0,1.0,51.0,36.0,20.0,3.0,7.0,4.0,9.0,2015.csv,False,False,False,False,True
2015-425,Barcelona,Clay,48.0,500,O,2015-04-20,32.0,N409,2.0,,Rafael Nadal,L,185.0,ESP,28.879,4.0,5435.0,A479,,,Nicolas Almagro,R,183.0,ESP,29.662,123.0,450.0,6-3 6-1,3,R32,99.0,3.0,0.0,65.0,40.0,25.0,15.0,8.0,8.0,9.0,2.0,1.0,58.0,35.0,18.0,8.0,8.0,5.0,10.0,2015.csv,False,False,False,False,True
2015-425,Barcelona,Clay,48.0,500,O,2015-04-20,31.0,F510,13.0,,Fabio Fognini,R,178.0,ITA,27.907,30.0,1240.0,RE44,,Q,Andrey Rublev,R,188.0,RUS,17.498,329.0,136.0,3-6 6-4 6-1,3,R32,104.0,7.0,3.0,85.0,50.0,35.0,15.0,13.0,6.0,10.0,1.0,2.0,81.0,40.0,26.0,16.0,13.0,4.0,10.0,2015.csv,False,False,False,False,True
2015-425,Barcelona,Clay,48.0,500,O,2015-04-20,30.0,A596,,,Pablo Andujar,R,180.0,ESP,29.238,66.0,745.0,MD56,11.0,,Leonardo Mayer,R,191.0,ARG,27.932,24.0,1409.0,2-6 6-1 6-2,3,R32,113.0,2.0,1.0,81.0,68.0,42.0,8.0,12.0,7.0,9.0,2.0,5.0,72.0,44.0,27.0,10.0,11.0,3.0,7.0,2015.csv,False,False,False,False,True
2015-425,Barcelona,Clay,48.0,500,O,2015-04-20,29.0,L397,5.0,,Feliciano Lopez,L,188.0,ESP,33.58,12.0,2380.0,K771,,,Marsel Ilhan,R,191.0,TUR,27.858,84.0,611.0,6-2 5-7 7-6(5),3,R32,111.0,10.0,3.0,89.0,60.0,45.0,16.0,16.0,1.0,4.0,14.0,2.0,91.0,55.0,40.0,18.0,16.0,3.0,7.0,2015.csv,False,False,False,False,True
2015-425,Barcelona,Clay,48.0,500,O,2015-04-20,28.0,F401,3.0,,David Ferrer,R,175.0,ESP,33.049,8.0,4490.0,M824,,WC,Albert Montanes,R,175.0,ESP,34.396,124.0,450.0,6-2 6-3,3,R32,85.0,2.0,4.0,64.0,34.0,22.0,19.0,9.0,3.0,4.0,1.0,3.0,55.0,34.0,20.0,8.0,8.0,4.0,8.0,2015.csv,False,False,False,False,True
2015-425,Barcelona,Clay,48.0,500,O,2015-04-20,27.0,Y218,,WC,Elias Ymer,R,185.0,SWE,19.025,192.0,248.0,KE17,16.0,,Nick Kyrgios,R,193.0,AUS,19.981,41.0,1060.0,2-6 7-5 7-6(7),3,R32,147.0,8.0,4.0,119.0,61.0,43.0,28.0,16.0,10.0,13.0,6.0,2.0,107.0,71.0,52.0,16.0,16.0,5.0,7.0,2015.csv,False,False,False,False,True
2015-425,Barcelona,Clay,48.0,500,O,2015-04-20,26.0,K435,12.0,,Philipp Kohlschreiber,R,178.0,GER,31.51,25.0,1395.0,KB54,,,Andrey Kuznetsov,R,183.0,RUS,24.156,95.0,568.0,7-6(1) 6-3,3,R32,83.0,2.0,2.0,67.0,42.0,28.0,16.0,10.0,4.0,6.0,4.0,5.0,71.0,40.0,25.0,13.0,11.0,5.0,9.0,2015.csv,False,False,False,False,True
2015-425,Barcelona,Clay,48.0,500,O,2015-04-20,25.0,PD31,,,Benoit Paire,R,196.0,FRA,25.949,78.0,647.0,G858,8.0,,Ernests Gulbis,R,191.0,LAT,26.637,18.0,1910.0,1-6 6-2 6-3,3,R32,92.0,3.0,3.0,70.0,39.0,27.0,17.0,12.0,3.0,6.0,8.0,9.0,70.0,39.0,28.0,11.0,12.0,1.0,5.0,2015.csv,False,False,False,False,True
2015-425,Barcelona,Clay,48.0,500,O,2015-04-20,24.0,G710,,,Marcel Granollers,R,191.0,ESP,29.021,60.0,800.0,T786,6.0,,Jo-Wilfried Tsonga,R,188.0,FRA,30.007,14.0,2045.0,6-4 6-2,3,R32,84.0,1.0,2.0,64.0,44.0,30.0,10.0,9.0,2.0,3.0,0.0,1.0,57.0,31.0,15.0,15.0,9.0,5.0,9.0,2015.csv,False,False,False,False,True
2015-425,Barcelona,Clay,48.0,500,O,2015-04-20,23.0,R419,9.0,,Tommy Robredo,R,180.0,ESP,32.969,20.0,1720.0,K926,,,Mikhail Kukushkin,R,183.0,KAZ,27.316,54.0,867.0,6-3 6-2,3,R32,59.0,7.0,1.0,53.0,35.0,28.0,12.0,9.0,1.0,1.0,0.0,0.0,40.0,29.0,19.0,7.0,8.0,1.0,4.0,2015.csv,False,False,False,False,True
2015-425,Barcelona,Clay,48.0,500,O,2015-04-20,22.0,K966,14.0,,Martin Klizan,L,191.0,SVK,25.774,28.0,1272.0,MA21,,,Juan Monaco,R,185.0,ARG,31.058,36.0,1135.0,5-7 6-0 6-3,3,R32,107.0,4.0,2.0,76.0,50.0,36.0,15.0,13.0,3.0,5.0,3.0,3.0,86.0,61.0,33.0,11.0,14.0,5.0,11.0,2015.csv,False,False,False,False,True
2015-425,Barcelona,Clay,48.0,500,O,2015-04-20,21.0,E224,,,Victor Estrella Burgos,R,170.0,DOM,34.713,53.0,877.0,C977,4.0,,Marin Cilic,R,198.0,CRO,26.557,9.0,3495.0,6-4 6-4,3,R32,80.0,0.0,0.0,53.0,32.0,22.0,15.0,10.0,2.0,4.0,4.0,1.0,61.0,35.0,23.0,11.0,10.0,5.0,9.0,2015.csv,False,False,False,False,True
2015-425,Barcelona,Clay,48.0,500,O,2015-04-20,37.0,K435,12.0,,Philipp Kohlschreiber,R,178.0,GER,31.51,25.0,1395.0,PD31,,,Benoit Paire,R,196.0,FRA,25.949,78.0,647.0,6-4 7-6(6),3,R16,84.0,2.0,0.0,68.0,48.0,32.0,9.0,11.0,2.0,5.0,6.0,2.0,77.0,43.0,27.0,17.0,11.0,5.0,9.0,2015.csv,False,False,False,False,True
2015-425,Barcelona,Clay,48.0,500,O,2015-04-20,13.0,MA21,,,Juan Monaco,R,185.0,ARG,31.058,36.0,1135.0,G892,,,Alejandro Gonzalez,R,191.0,COL,26.196,108.0,507.0,7-5 6-1,3,R64,99.0,1.0,4.0,88.0,67.0,40.0,11.0,10.0,11.0,14.0,2.0,1.0,58.0,39.0,19.0,8.0,9.0,5.0,11.0,2015.csv,False,False,False,False,True
2015-425,Barcelona,Clay,48.0,500,O,2015-04-20,14.0,K926,,,Mikhail Kukushkin,R,183.0,KAZ,27.316,54.0,867.0,SG64,,,Joao Souza,R,193.0,BRA,26.897,77.0,650.0,6-1 6-0,3,R64,54.0,0.0,0.0,39.0,34.0,26.0,3.0,7.0,0.0,0.0,0.0,2.0,37.0,22.0,9.0,5.0,6.0,3.0,8.0,2015.csv,False,False,False,False,True
2015-308,Munich,Clay,28.0,250,O,2015-04-27,7.0,S694,,Q,Radek Stepanek,R,185.0,CZE,36.413,120.0,465.0,D551,,,Farrukh Dustov,R,193.0,UZB,28.931,108.0,505.0,6-1 4-1 RET,3,R32,57.0,0.0,1.0,38.0,28.0,20.0,5.0,6.0,4.0,5.0,2.0,0.0,28.0,16.0,5.0,2.0,6.0,1.0,6.0,2015.csv,True,False,False,False,True
2015-7290,Estoril,Clay,28.0,250,O,2015-04-27,6.0,G628,5.0,,Richard Gasquet,R,183.0,FRA,28.857,28.0,1330.0,ME05,,,Marinko Matosevic,R,193.0,AUS,29.717,82.0,607.0,7-6(7) 6-1,3,R32,87.0,9.0,1.0,77.0,55.0,42.0,10.0,10.0,1.0,2.0,4.0,2.0,53.0,34.0,23.0,8.0,9.0,0.0,3.0,2015.csv,False,False,False,False,True
2015-7290,Estoril,Clay,28.0,250,O,2015-04-27,5.0,MA30,8.0,,Gilles Muller,L,193.0,LUX,31.967,45.0,983.0,SN54,,WC,Frederico Ferreira Silva,L,178.0,POR,20.11,280.0,178.0,6-3 3-6 6-1,3,R32,104.0,6.0,5.0,76.0,38.0,31.0,23.0,13.0,3.0,4.0,2.0,4.0,79.0,39.0,28.0,19.0,12.0,3.0,6.0,2015.csv,False,False,False,False,True
2015-7290,Estoril,Clay,28.0,250,O,2015-04-27,4.0,M824,,,Albert Montanes,R,175.0,ESP,34.415,127.0,425.0,F580,,Q,Martin Fischer,R,180.0,AUT,28.767,335.0,133.0,6-4 4-6 6-3,3,R32,118.0,3.0,3.0,82.0,50.0,34.0,18.0,14.0,3.0,6.0,2.0,4.0,107.0,57.0,36.0,26.0,15.0,15.0,20.0,2015.csv,False,False,False,False,True
2015-7290,Estoril,Clay,28.0,250,O,2015-04-27,3.0,CD85,,,Pablo Carreno Busta,R,188.0,ESP,23.792,64.0,755.0,LB66,,Q,Constant Lestienne,R,180.0,FRA,22.927,319.0,143.0,6-3 6-1,3,R32,65.0,1.0,2.0,47.0,21.0,14.0,14.0,8.0,3.0,5.0,1.0,4.0,57.0,34.0,16.0,8.0,8.0,4.0,10.0,2015.csv,False,False,False,False,True
2015-7290,Estoril,Clay,28.0,250,O,2015-04-27,2.0,KE17,7.0,,Nick Kyrgios,R,193.0,AUS,20.0,46.0,980.0,R772,,,Albert Ramos-Vinolas,L,188.0,ESP,27.274,68.0,742.0,6-3 6-7(5) 7-6(3),3,R32,134.0,15.0,0.0,102.0,73.0,55.0,20.0,17.0,0.0,1.0,7.0,3.0,108.0,66.0,45.0,27.0,16.0,9.0,11.0,2015.csv,False,False,False,False,True
2015-7290,Estoril,Clay,28.0,250,O,2015-04-27,1.0,H756,,,Robin Haase,R,191.0,NED,28.057,101.0,532.0,BE90,,,Ricardas Berankis,R,175.0,LTU,24.849,81.0,608.0,6-3 6-7(6) 6-4,3,R32,143.0,4.0,1.0,102.0,53.0,40.0,26.0,15.0,4.0,6.0,3.0,7.0,115.0,54.0,35.0,34.0,16.0,12.0,17.0,2015.csv,False,False,False,False,True
2015-7163,Istanbul,Clay,28.0,250,O,2015-04-27,27.0,F324,1.0,,Roger Federer,R,185.0,SUI,33.717,2.0,8385.0,C882,3.0,,Pablo Cuevas,R,180.0,URU,29.317,23.0,1442.0,6-3 7-6(11),3,F,96.0,7.0,2.0,72.0,51.0,38.0,13.0,11.0,0.0,1.0,3.0,1.0,78.0,52.0,30.0,15.0,10.0,7.0,9.0,2015.csv,False,False,False,False,True
2015-7290,Estoril,Clay,28.0,250,O,2015-04-27,7.0,D750,,Q,Kenny De Schepper,L,203.0,FRA,27.912,137.0,389.0,E698,,WC,Gastao Elias,R,180.0,POR,24.422,138.0,387.0,6-2 2-6 6-3,3,R32,95.0,3.0,2.0,79.0,58.0,38.0,12.0,13.0,3.0,5.0,0.0,1.0,62.0,30.0,21.0,19.0,12.0,1.0,4.0,2015.csv,False,False,False,False,True
2015-7163,Istanbul,Clay,28.0,250,O,2015-04-27,26.0,C882,3.0,,Pablo Cuevas,R,180.0,URU,29.317,23.0,1442.0,D875,2.0,,Grigor Dimitrov,R,191.0,BUL,23.948,11.0,2985.0,6-2 6-4,3,SF,76.0,1.0,0.0,50.0,31.0,22.0,10.0,9.0,3.0,5.0,5.0,1.0,57.0,40.0,23.0,4.0,9.0,1.0,6.0,2015.csv,False,False,False,False,True
2015-7163,Istanbul,Clay,28.0,250,O,2015-04-27,24.0,D875,2.0,,Grigor Dimitrov,R,191.0,BUL,23.948,11.0,2985.0,D646,,,Ivan Dodig,R,183.0,CRO,30.313,107.0,505.0,6-4 6-3,3,QF,74.0,2.0,1.0,54.0,31.0,20.0,14.0,10.0,2.0,5.0,4.0,2.0,55.0,31.0,13.0,13.0,9.0,5.0,10.0,2015.csv,False,False,False,False,True
2015-7163,Istanbul,Clay,28.0,250,O,2015-04-27,23.0,C882,3.0,,Pablo Cuevas,R,180.0,URU,29.317,23.0,1442.0,BD20,,,Thomaz Bellucci,L,188.0,BRA,27.324,74.0,672.0,7-5 6-3,3,QF,90.0,2.0,0.0,64.0,45.0,29.0,11.0,11.0,3.0,5.0,0.0,3.0,66.0,38.0,22.0,13.0,10.0,4.0,8.0,2015.csv,False,False,False,False,True
2015-7163,Istanbul,Clay,28.0,250,O,2015-04-27,22.0,SM37,8.0,,Diego Schwartzman,R,170.0,ARG,22.694,63.0,765.0,G725,4.0,,Santiago Giraldo,R,188.0,COL,27.414,50.0,930.0,0-6 6-2 6-2,3,QF,111.0,3.0,4.0,65.0,35.0,24.0,9.0,11.0,3.0,9.0,3.0,2.0,85.0,56.0,28.0,12.0,11.0,4.0,11.0,2015.csv,False,False,False,False,True
2015-7163,Istanbul,Clay,28.0,250,O,2015-04-27,21.0,F324,1.0,,Roger Federer,R,185.0,SUI,33.717,2.0,8385.0,G676,,,Daniel Gimeno-Traver,R,183.0,ESP,29.719,62.0,783.0,7-6(3) 6-7(5) 6-3,3,QF,148.0,11.0,2.0,106.0,68.0,54.0,22.0,17.0,6.0,8.0,2.0,2.0,127.0,76.0,52.0,25.0,16.0,10.0,13.0,2015.csv,False,False,False,False,True
2015-7163,Istanbul,Clay,28.0,250,O,2015-04-27,20.0,D875,2.0,,Grigor Dimitrov,R,191.0,BUL,23.948,11.0,2985.0,G806,,,Andrey Golubev,R,180.0,KAZ,27.765,117.0,475.0,6-3 6-2,3,R16,65.0,2.0,0.0,45.0,35.0,31.0,6.0,9.0,0.0,0.0,2.0,1.0,67.0,44.0,27.0,9.0,8.0,8.0,11.0,2015.csv,False,False,False,False,True
2015-7163,Istanbul,Clay,28.0,250,O,2015-04-27,19.0,D646,,,Ivan Dodig,R,183.0,CRO,30.313,107.0,505.0,L987,,,Dusan Lajovic,R,183.0,SRB,24.824,79.0,646.0,5-7 7-6(1) 6-4,3,R16,158.0,6.0,4.0,117.0,60.0,44.0,28.0,17.0,7.0,11.0,2.0,0.0,118.0,78.0,48.0,21.0,17.0,11.0,15.0,2015.csv,False,False,False,False,True
2015-7163,Istanbul,Clay,28.0,250,O,2015-04-27,18.0,C882,3.0,,Pablo Cuevas,R,180.0,URU,29.317,23.0,1442.0,G681,,Q,Teymuraz Gabashvili,R,185.0,GEO,29.927,100.0,537.0,4-6 6-4 6-4,3,R16,119.0,5.0,1.0,88.0,62.0,45.0,11.0,15.0,4.0,8.0,6.0,3.0,90.0,58.0,41.0,13.0,15.0,4.0,9.0,2015.csv,False,False,False,False,True
2015-7163,Istanbul,Clay,28.0,250,O,2015-04-27,25.0,F324,1.0,,Roger Federer,R,185.0,SUI,33.717,2.0,8385.0,SM37,8.0,,Diego Schwartzman,R,170.0,ARG,22.694,63.0,765.0,2-6 6-2 7-5,3,SF,115.0,6.0,1.0,83.0,44.0,34.0,23.0,14.0,3.0,5.0,4.0,1.0,102.0,57.0,42.0,18.0,14.0,8.0,11.0,2015.csv,False,False,False,False,True
2015-7163,Istanbul,Clay,28.0,250,O,2015-04-27,17.0,BD20,,,Thomaz Bellucci,L,188.0,BRA,27.324,74.0,672.0,I165,,,Denis Istomin,R,185.0,UZB,28.635,66.0,750.0,7-6(4) 6-3,3,R16,93.0,6.0,0.0,66.0,41.0,36.0,17.0,11.0,3.0,3.0,0.0,0.0,71.0,48.0,31.0,15.0,10.0,4.0,5.0,2015.csv,False,False,False,False,True
2015-7290,Estoril,Clay,28.0,250,O,2015-04-27,8.0,A479,,,Nicolas Almagro,R,183.0,ESP,29.681,174.0,290.0,R612,,,Stephane Robert,R,185.0,FRA,34.943,317.0,146.0,6-3 7-6(4),3,R32,76.0,8.0,6.0,75.0,34.0,25.0,25.0,11.0,2.0,3.0,3.0,2.0,64.0,26.0,18.0,21.0,10.0,4.0,6.0,2015.csv,False,False,False,False,True
2015-7290,Estoril,Clay,28.0,250,O,2015-04-27,10.0,MA49,,WC,Rui Machado,R,178.0,POR,31.044,227.0,216.0,SH90,,,Joao Sousa,R,185.0,POR,26.075,57.0,852.0,7-6(5) 6-3,3,R32,92.0,0.0,4.0,71.0,53.0,39.0,6.0,11.0,3.0,5.0,0.0,2.0,67.0,37.0,25.0,13.0,10.0,3.0,6.0,2015.csv,False,False,False,False,True
2015-7290,Estoril,Clay,28.0,250,O,2015-04-27,27.0,G628,5.0,,Richard Gasquet,R,183.0,FRA,28.857,28.0,1330.0,KE17,7.0,,Nick Kyrgios,R,193.0,AUS,20.0,46.0,980.0,6-3 6-2,3,F,65.0,4.0,2.0,49.0,32.0,30.0,9.0,9.0,3.0,3.0,2.0,3.0,50.0,35.0,22.0,8.0,8.0,3.0,6.0,2015.csv,False,False,False,False,True
2015-7290,Estoril,Clay,28.0,250,O,2015-04-27,26.0,G628,5.0,,Richard Gasquet,R,183.0,FRA,28.857,28.0,1330.0,G476,,,Guillermo Garcia-Lopez,R,185.0,ESP,31.896,31.0,1235.0,3-6 6-2 7-6(1),3,SF,136.0,0.0,2.0,89.0,60.0,43.0,14.0,15.0,2.0,5.0,3.0,1.0,92.0,66.0,48.0,9.0,14.0,3.0,6.0,2015.csv,False,False,False,False,True
2015-7290,Estoril,Clay,28.0,250,O,2015-04-27,25.0,KE17,7.0,,Nick Kyrgios,R,193.0,AUS,20.0,46.0,980.0,CD85,,,Pablo Carreno Busta,R,188.0,ESP,23.792,64.0,755.0,5-7 7-6(2) 6-3,3,SF,120.0,15.0,4.0,96.0,66.0,57.0,13.0,16.0,1.0,2.0,4.0,2.0,106.0,56.0,41.0,31.0,17.0,5.0,7.0,2015.csv,False,False,False,False,True
2015-7290,Estoril,Clay,28.0,250,O,2015-04-27,24.0,G476,,,Guillermo Garcia-Lopez,R,185.0,ESP,31.896,31.0,1235.0,CG80,,,Borna Coric,R,188.0,CRO,18.448,55.0,869.0,6-3 7-6(4),3,QF,119.0,6.0,3.0,75.0,45.0,30.0,15.0,11.0,3.0,6.0,0.0,1.0,73.0,45.0,23.0,13.0,10.0,3.0,7.0,2015.csv,False,False,False,False,True
2015-7290,Estoril,Clay,28.0,250,O,2015-04-27,23.0,G628,5.0,,Richard Gasquet,R,183.0,FRA,28.857,28.0,1330.0,A479,,,Nicolas Almagro,R,183.0,ESP,29.681,174.0,290.0,6-1 7-6(4),3,QF,85.0,4.0,3.0,68.0,39.0,31.0,16.0,10.0,4.0,5.0,2.0,2.0,58.0,27.0,18.0,16.0,9.0,2.0,5.0,2015.csv,False,False,False,False,True
